Open,High,Low,Close,Volume,Adj Close
24.603444081140253,24.776848603002023,24.461501598183283,24.618370881395307,1706.93870382374,45.891647
24.60726084173224,24.780747044401863,24.46532673316621,24.622238016206023,1708.34156672905,45.891647
24.611077602324244,24.784645485801704,24.469151868149147,24.626105151016745,1709.7444296343638,45.891647
24.614894362916232,24.78854392720156,24.47297700313208,24.62997228582748,1711.1472925396774,45.891647
24.618711123508238,24.7924423686014,24.476802138115,24.6338394206382,1712.5501554449877,45.891647
24.622527884100226,24.79634081000124,24.48062727309793,24.637706555448915,1713.9530183503011,45.891647
24.62634464469221,24.80023925140108,24.484452408080863,24.641573690259637,1715.3558812556112,45.891647
24.630161405284213,24.80413769280092,24.488277543063795,24.645440825070366,1716.7587441609248,45.891647
24.6339781658762,24.80803613420076,24.492102678046727,24.649307959881085,1718.1616070662385,45.891647
24.637794926468203,24.811934575600617,24.495927813029645,24.653175094691804,1719.5644699715483,45.891647
24.64161168706019,24.815833017000458,24.499752948012578,24.657042229502537,1720.9673328768622,45.891647
24.645428447652197,24.819731458400295,24.50357808299551,24.66090936431325,1722.370195782176,45.891647
24.64924520824418,24.82362989980014,24.50740321797844,24.66477649912397,1723.773058687486,45.891647
24.653061968836184,24.82752834119998,24.51122835296137,24.668643633934693,1725.1759215927996,45.891647
24.65687872942817,24.83142678259982,24.515053487944293,24.672510768745425,1726.5787844981132,45.891647
24.66069549002016,24.835325223999675,24.518878622927225,24.676377903556144,1727.9816474034233,45.891647
24.66451225061216,24.83922366539952,24.52270375791016,24.680245038366863,1729.384510308737,45.891647
24.66832901120415,24.84312210679936,24.52652889289309,24.68411217317758,1730.7873732140506,45.891647
24.672145771796156,24.8470205481992,24.530354027876022,24.687979307988314,1732.1902361193606,45.891647
24.67596253238814,24.85091898959904,24.53417916285894,24.691846442799037,1733.5930990246743,45.891647
24.679779292980143,24.85481743099888,24.538004297841876,24.69571357760975,1734.995961929988,45.891647
24.68359605357213,24.858715872398733,24.541829432824805,24.699580712420484,1736.398824835298,45.891647
24.687412814164134,24.862614313798574,24.545654567807738,24.703447847231203,1737.8016877406117,45.891647
24.69122957475612,24.86651275519841,24.54947970279067,24.70731498204192,1739.204550645925,45.891647
24.69504633534811,24.87041119659825,24.553304837773588,24.71118211685264,1740.6074135512354,45.891647
24.698863095940112,24.874309637998092,24.55712997275652,24.715049251663373,1742.010276456549,45.891647
24.7026798565321,24.878208079397936,24.560955107739453,24.71891638647409,1743.413139361859,45.891647
24.706496617124102,24.88210652079779,24.564780242722385,24.72278352128481,1744.8160022671727,45.891647
24.71031337771609,24.88600496219763,24.56860537770532,24.72665065609553,1746.2188651724864,45.891647
24.714130138308093,24.889903403597472,24.57243051268824,24.730517790906266,1747.6217280777964,45.891647
